Window,Num threads,Num Variables,Num locks,Num unique good writes,Max stack size,Max seen size,Num mmaps,Time taken (sec),Window result
5817,2,4,4,2,6,43,20,0.095,true
5818,2,3,4,1,10,51,20,0.119,true
5819,1,3,2,3,1,10,20,0.02,true
5820,1,2,2,2,1,10,20,0.02,true
5821,1,1,2,2,1,10,20,0.02,true
5822,2,4,4,3,10,51,20,0.115,true
5823,2,4,2,2,3,19,20,0.041,true
5824,1,2,3,3,1,10,20,0.021,true
5825,2,2,5,2,7,43,20,0.096,true
5826,2,4,3,2,6,43,20,0.095,true
5827,2,2,4,2,5,33,20,0.072,true
5828,1,2,2,1,1,10,20,0.02,true
5829,1,3,4,2,1,10,20,0.02,true
5830,1,3,3,3,1,10,20,0.02,true
5831,1,1,2,1,1,10,20,0.021,true
5832,1,2,2,2,1,10,20,0.021,true
5833,2,2,4,2,3,19,20,0.043,true
5834,2,3,3,1,3,19,20,0.043,true
5835,1,3,2,2,1,10,20,0.021,true
5836,1,2,3,2,1,10,20,0.021,true
5837,2,1,3,2,5,33,20,0.074,true
5838,1,3,3,1,1,10,20,0.021,true
5839,1,2,4,2,1,10,20,0.02,true
5840,1,3,3,2,1,10,20,0.02,true
5841,2,2,2,3,4,33,20,0.079,true
5842,1,2,1,2,1,10,20,0.021,true
5843,1,3,1,3,1,10,20,0.02,true
5844,2,2,3,3,4,18,20,0.038,true
5845,2,2,4,2,10,51,20,0.116,true
5846,2,2,3,2,5,34,20,0.071,true
5847,1,3,3,1,1,10,20,0.02,true
5848,2,3,2,3,8,49,20,0.115,true
5849,1,2,1,3,1,10,20,0.021,true
5850,1,2,1,2,1,10,20,0.02,true
5851,1,2,2,2,1,10,20,0.02,true
5852,2,2,3,2,9,49,20,0.11,true
5853,1,3,3,2,1,10,20,0.021,true
5854,2,1,3,1,5,21,20,0.043,true
5855,2,2,3,2,8,35,20,0.078,true
5856,1,2,4,1,1,10,20,0.021,true
5857,2,2,3,2,10,48,20,0.105,true
5858,2,3,2,3,9,49,20,0.108,true
5859,2,2,4,2,7,43,20,0.095,true
5860,1,3,3,2,1,10,20,0.02,true
5861,2,4,2,4,6,43,20,0.095,true
5862,1,3,1,3,1,10,20,0.02,true
5863,2,2,3,3,4,19,20,0.038,true
5864,2,3,4,2,10,51,20,0.115,true
5865,1,3,3,2,1,10,20,0.021,true
5866,2,2,4,2,5,33,20,0.072,true
5867,2,2,1,2,1,10,20,0.02,true
5868,2,2,1,2,1,10,20,0.02,true
5869,2,2,1,2,1,10,20,0.02,true
5870,2,3,3,3,3,19,20,0.042,true
5871,2,3,2,3,2,19,20,0.041,true
5872,2,3,4,2,2,19,20,0.041,true
5873,2,2,3,1,10,46,20,0.099,true
5874,2,2,4,2,8,49,20,0.109,true
5875,1,3,3,2,1,10,20,0.02,true
5876,2,2,3,2,7,43,20,0.095,true
5877,1,2,1,2,1,10,20,0.02,true
5878,1,2,1,2,1,10,20,0.02,true
5879,2,1,3,2,6,22,20,0.048,true
5880,1,1,3,2,1,10,20,0.021,true
5881,1,3,3,2,1,10,20,0.02,true
5882,2,1,2,2,4,14,20,0.029,true
5883,2,2,4,2,8,49,20,0.109,true
5884,2,2,4,2,4,28,20,0.056,true
5885,1,4,2,2,1,10,20,0.021,true
5886,2,2,4,2,9,49,20,0.114,true
5887,2,4,2,2,3,19,20,0.041,true
5888,2,4,2,4,9,49,20,0.108,true
5889,1,3,1,3,1,10,20,0.02,true
5890,1,2,2,2,1,10,20,0.019,true
5891,2,2,3,2,8,42,20,0.094,true
5892,2,2,4,2,7,43,20,0.095,true
5893,1,3,3,1,1,10,20,0.021,true
5894,2,2,4,2,3,19,20,0.042,true
5895,2,3,2,2,6,43,20,0.096,true
5896,2,2,1,2,1,10,20,0.021,true
5897,2,3,1,3,1,10,20,0.02,true
5898,2,3,3,3,4,33,20,0.073,true
5899,2,2,3,2,3,19,20,0.041,true
5900,2,2,4,2,3,19,20,0.041,true
5901,1,2,2,2,1,10,20,0.02,true
5902,2,2,4,2,5,33,20,0.074,true
5903,2,2,3,2,6,43,20,0.094,true
5904,1,3,3,2,1,10,20,0.022,true
5905,2,2,3,2,6,43,20,0.095,true
5906,1,2,2,2,1,10,20,0.021,true
5907,1,1,2,1,1,10,20,0.02,true
5908,2,2,5,2,4,33,20,0.073,true
5909,2,2,3,2,2,19,20,0.041,true
5910,2,3,2,3,5,33,20,0.08,true
5911,2,2,3,3,7,43,20,0.094,true
5912,1,3,2,2,1,10,20,0.021,true
5913,2,3,3,3,9,49,20,0.11,true
5914,1,2,4,2,1,10,20,0.021,true
5915,1,2,2,1,1,10,20,0.02,true
5916,1,3,4,3,1,10,20,0.021,true
5917,1,2,4,1,1,10,20,0.021,true
5918,1,2,2,2,1,10,20,0.02,true
5919,1,1,2,1,1,10,20,0.02,true
5920,2,2,4,2,10,51,20,0.114,true
5921,1,1,4,1,1,10,20,0.02,true
5922,1,3,2,2,1,10,20,0.02,true
5923,2,2,1,2,2,15,20,0.029,true
5924,2,2,3,2,8,49,20,0.114,true
5925,1,2,2,2,1,10,20,0.021,true
5926,1,3,3,3,1,10,20,0.021,true
5927,1,3,4,2,1,10,20,0.021,true
5928,2,1,3,1,3,19,20,0.042,true
5929,2,3,3,2,8,49,20,0.11,true
5930,1,3,3,3,1,10,20,0.02,true
5931,1,0,2,0,1,10,20,0.021,true
5932,2,3,2,3,8,49,20,0.11,true
5933,2,2,4,2,9,49,20,0.111,true
5934,2,2,5,1,6,43,20,0.097,true
5935,2,2,3,2,2,19,20,0.041,true
5936,2,2,4,2,2,19,20,0.043,true
5937,2,3,5,1,6,43,20,0.097,true
5938,1,2,3,2,1,10,20,0.021,true
5939,2,2,3,2,2,19,20,0.042,true
5940,1,2,3,2,1,10,20,0.021,true
5941,1,3,3,2,1,10,20,0.021,true
5942,1,1,2,0,1,10,20,0.02,true
5943,1,2,2,2,1,10,20,0.021,true
5944,2,2,3,2,9,49,20,0.111,true
5945,2,2,3,2,2,19,20,0.041,true
5946,2,2,5,2,7,43,20,0.096,true
5947,2,3,4,1,4,33,20,0.073,true
5948,2,3,2,2,8,49,20,0.11,true
5949,1,3,2,3,1,10,20,0.021,true
5950,2,2,3,2,9,49,20,0.111,true
5951,1,3,3,2,1,10,20,0.021,true
5952,2,2,4,2,5,33,20,0.074,true
5953,1,2,1,4,1,10,20,0.021,true
5954,1,2,1,3,1,10,20,0.02,true
5955,1,3,2,3,1,10,20,0.02,true
5956,2,2,3,2,9,49,20,0.115,true
5957,1,3,3,2,1,10,20,0.02,true
5958,2,1,3,1,5,21,20,0.046,true
5959,2,2,3,2,8,35,20,0.079,true
5960,1,2,4,1,1,10,20,0.02,true
5961,2,3,4,3,7,43,20,0.098,true
5962,2,2,4,2,8,49,20,0.115,true
5963,2,2,4,2,7,43,20,0.096,true
5964,1,3,3,2,1,10,20,0.021,true
5965,2,4,2,4,6,43,20,0.096,true
5966,1,3,2,3,1,10,20,0.021,true
5967,2,2,3,2,7,28,20,0.062,true
5968,2,3,3,2,6,29,20,0.061,true
5969,1,2,3,3,1,10,20,0.021,true
5970,2,3,3,3,5,33,20,0.074,true
5971,2,3,2,3,7,43,20,0.097,true
5972,2,2,2,2,3,19,20,0.041,true
5973,1,2,2,2,1,10,20,0.021,true
5974,1,3,4,2,1,10,20,0.02,true
5975,1,2,4,2,1,10,20,0.021,true
5976,2,1,3,1,7,43,20,0.098,true
5977,2,2,4,2,8,49,20,0.11,true
5978,2,1,3,1,3,19,20,0.041,true
5979,2,3,5,3,5,33,20,0.073,true
5980,2,3,2,3,9,49,20,0.11,true
5981,2,2,2,2,5,33,20,0.074,true
5982,2,2,3,3,8,49,20,0.111,true
5983,1,2,2,2,1,10,20,0.02,true
5984,2,2,4,2,9,49,20,0.11,true
5985,2,2,3,2,1,10,20,0.021,true
5986,2,1,4,1,9,49,20,0.109,true
5987,1,3,3,2,1,10,20,0.021,true
5988,1,1,3,2,1,10,20,0.021,true
5989,2,4,3,4,6,43,20,0.097,true
5990,2,2,3,2,7,43,20,0.096,true
5991,1,3,4,2,1,10,20,0.021,true
5992,1,1,4,1,1,10,20,0.02,true
5993,1,2,2,2,1,10,20,0.02,true
5994,1,1,2,1,1,10,20,0.021,true
5995,1,2,3,2,1,10,20,0.02,true
5996,2,3,3,3,6,43,20,0.103,true
5997,1,1,2,0,1,10,20,0.02,true
5998,2,4,3,4,8,49,20,0.112,true
5999,2,2,2,2,5,33,20,0.073,true
6000,2,2,3,2,4,33,20,0.074,true
6001,1,2,2,2,1,10,20,0.02,true
6002,2,3,4,2,2,19,20,0.042,true
6003,1,2,3,2,1,10,20,0.02,true
6004,1,1,5,1,1,10,20,0.02,true
6005,1,3,3,2,1,10,20,0.021,true
6006,2,1,3,1,6,31,20,0.065,true
6007,1,2,0,3,1,10,20,0.021,true
6008,1,2,3,2,1,10,20,0.02,true
6009,1,3,2,2,1,10,20,0.02,true
6010,1,2,4,2,1,10,20,0.021,true
6011,2,2,3,2,6,33,20,0.075,true
6012,2,2,3,2,3,19,20,0.041,true
6013,2,2,1,3,2,11,20,0.023,true
6014,2,2,1,2,2,11,20,0.022,true
6015,2,2,1,2,1,10,20,0.021,true
6016,2,2,1,2,1,10,20,0.02,true
6017,2,3,2,3,3,19,20,0.042,true
6018,1,2,2,2,1,10,20,0.021,true
6019,2,2,4,2,10,51,20,0.12,true
6020,1,2,0,3,1,10,20,0.021,true
6021,2,1,4,1,5,33,20,0.076,true
6022,1,3,2,2,1,10,20,0.021,true
6023,2,2,2,3,4,33,20,0.076,true
6024,2,2,3,2,7,43,20,0.1,true
6025,2,3,4,3,8,49,20,0.113,true
6026,2,2,4,2,7,43,20,0.1,true
6027,2,3,3,3,6,43,20,0.1,true
6028,1,1,3,1,1,10,20,0.021,true
6029,1,1,5,1,1,10,20,0.021,true
6030,2,2,1,2,1,10,20,0.021,true
6031,1,2,1,2,1,10,20,0.021,true
6032,2,2,2,2,3,16,20,0.035,true
6033,2,2,4,2,2,19,20,0.043,true
6034,2,2,3,2,8,49,20,0.113,true
6035,1,2,2,2,1,10,20,0.021,true
6036,1,2,2,2,1,10,20,0.021,true
6037,2,2,2,2,7,37,20,0.085,true
6038,2,2,3,2,10,51,20,0.122,true
6039,1,2,0,3,1,10,20,0.021,true
6040,2,1,3,1,6,40,20,0.091,true
6041,1,2,0,3,1,10,20,0.021,true
6042,1,2,2,2,1,10,20,0.021,true
6043,2,2,4,2,6,43,20,0.099,true
6044,2,1,5,1,4,33,20,0.075,true
6045,2,3,4,3,5,33,20,0.076,true
6046,1,2,3,1,1,10,20,0.021,true
6047,1,2,3,2,1,10,20,0.021,true
6048,1,2,4,2,1,10,20,0.021,true
6049,2,2,4,2,5,33,20,0.076,true
6050,2,2,2,2,9,49,20,0.114,true
6051,2,2,2,2,3,19,20,0.042,true
6052,2,4,2,4,6,43,20,0.099,true
6053,2,2,3,2,6,43,20,0.099,true
6054,2,2,5,1,7,43,20,0.099,true
6055,2,3,3,3,10,51,20,0.118,true
6056,2,2,4,1,3,19,20,0.042,true
6057,1,1,2,1,1,10,20,0.021,true
6058,1,2,2,2,1,10,20,0.021,true
6059,1,2,3,2,1,10,20,0.02,true
6060,1,1,4,1,1,10,20,0.021,true
6061,1,3,3,2,1,10,20,0.022,true
6062,1,1,2,2,1,10,20,0.021,true
6063,2,2,1,3,2,11,20,0.023,true
6064,2,3,1,3,4,33,20,0.076,true
6065,2,2,2,2,5,33,20,0.077,true
6066,2,3,2,4,4,33,20,0.078,true
6067,1,2,2,2,1,10,20,0.021,true
6068,1,2,3,2,1,10,20,0.021,true
6069,1,1,3,1,1,10,20,0.021,true
6070,1,2,3,2,1,10,20,0.021,true
6071,1,2,3,2,1,10,20,0.021,true
6072,2,1,4,1,5,33,20,0.077,true
6073,1,2,2,2,1,10,20,0.021,true
6074,2,2,3,2,9,49,20,0.115,true
6075,2,3,1,3,7,43,20,0.107,true
6076,2,3,2,2,5,33,20,0.081,true
6077,2,2,3,2,7,43,20,0.099,true
6078,1,0,2,0,1,10,20,0.021,true
6079,1,2,2,2,1,10,20,0.021,true
6080,1,2,4,2,1,10,20,0.021,true
6081,2,3,3,2,5,24,20,0.055,true
6082,2,1,3,1,5,31,20,0.068,true
6083,2,3,4,2,3,19,20,0.042,true
6084,2,3,4,2,9,49,20,0.114,true
6085,2,2,4,2,8,34,20,0.077,true
6086,2,1,5,1,8,34,20,0.077,true
6087,2,2,3,1,3,15,20,0.032,true
6088,1,2,3,2,1,10,20,0.021,true
6089,2,2,1,3,3,17,20,0.034,true
6090,2,2,1,3,1,10,20,0.021,true
6091,2,2,1,2,1,10,20,0.021,true
6092,2,2,1,2,1,10,20,0.021,true
6093,2,2,1,2,1,10,20,0.021,true
6094,2,3,3,3,3,19,20,0.043,true
6095,1,3,3,1,1,10,20,0.021,true
6096,1,2,2,3,1,10,20,0.02,true
6097,2,3,3,3,6,43,20,0.1,true
6098,1,2,0,2,1,10,20,0.022,true
6099,2,2,2,3,3,18,20,0.04,true
6100,2,2,1,2,6,43,20,0.1,true
6101,1,1,4,1,1,10,20,0.021,true
6102,2,2,3,2,6,28,20,0.065,true
6103,1,2,3,1,1,10,20,0.021,true
6104,2,2,3,2,3,14,20,0.03,true
6105,2,2,4,2,9,49,20,0.116,true
6106,2,2,4,2,3,15,20,0.033,true
6107,2,1,5,1,4,33,20,0.076,true
6108,2,2,4,2,10,51,20,0.119,true
6109,1,3,2,4,1,10,20,0.021,true
6110,2,3,1,2,5,33,20,0.076,true
6111,2,3,3,2,7,43,20,0.101,true
6112,2,3,3,3,8,49,20,0.114,true
6113,2,3,1,3,4,33,20,0.08,true
6114,2,3,4,2,4,33,20,0.077,true
6115,2,3,4,2,2,19,20,0.043,true
6116,1,2,4,2,1,10,20,0.021,true
6117,1,2,2,2,1,10,20,0.022,true
6118,1,3,2,4,1,10,20,0.022,true
6119,2,3,2,3,5,33,20,0.078,true
6120,2,1,3,0,8,44,20,0.104,true
6121,2,2,4,2,10,51,20,0.119,true
6122,2,1,4,1,3,19,20,0.043,true
6123,2,3,4,3,5,33,20,0.076,true
6124,2,1,5,1,5,33,20,0.077,true
6125,2,3,3,3,10,51,20,0.119,true
6126,2,2,3,2,8,49,20,0.114,true
6127,2,3,2,3,5,33,20,0.076,true
6128,2,3,3,3,7,43,20,0.1,true
6129,2,4,3,4,7,43,20,0.1,true
6130,2,4,3,4,5,33,20,0.076,true
6131,2,1,4,1,6,43,20,0.1,true
6132,2,2,1,3,4,33,20,0.076,true
6133,2,1,5,1,3,19,20,0.043,true
6134,2,1,3,1,10,51,20,0.119,true
6135,2,3,3,2,10,51,20,0.118,true
6136,1,3,0,4,1,10,20,0.021,true
6137,2,4,3,3,4,33,20,0.076,true
6138,2,4,4,4,7,43,20,0.1,true
6139,2,4,1,4,10,51,20,0.124,true
6140,2,3,3,4,8,49,20,0.114,true
6141,2,3,3,3,10,51,20,0.117,true
6142,1,1,1,2,1,10,20,0.021,true
6143,1,2,1,2,1,10,20,0.021,true
6144,1,2,1,2,1,10,20,0.021,true
6145,1,1,1,1,1,10,20,0.021,true
6146,2,2,4,1,4,33,20,0.077,true
6147,1,1,1,2,1,10,20,0.021,true
6148,2,2,1,2,3,19,20,0.038,true
6149,2,3,1,4,1,10,20,0.021,true
6150,2,2,1,3,1,10,20,0.021,true
6151,1,1,1,2,1,10,20,0.022,true
6152,1,2,1,3,1,10,20,0.021,true
6153,2,3,2,4,7,43,20,0.1,true
6154,1,2,1,2,1,10,20,0.021,true
6155,2,2,3,3,10,51,20,0.119,true
6156,2,3,3,4,10,51,20,0.119,true
6157,2,3,2,3,7,43,20,0.1,true
6158,2,3,2,4,7,43,20,0.099,true
6159,1,2,1,3,1,10,20,0.021,true
6160,1,2,1,4,1,10,20,0.021,true
6161,1,2,1,2,1,10,20,0.021,true
6162,1,1,1,2,1,10,20,0.021,true
6163,1,1,1,2,1,10,20,0.021,true
6164,1,2,1,3,1,10,20,0.021,true
6165,1,2,1,3,1,10,20,0.022,true
6166,1,2,1,2,1,10,20,0.021,true
6167,1,2,1,3,1,10,20,0.021,true
6168,1,2,1,3,1,10,20,0.022,true
6169,1,3,2,3,1,10,20,0.021,true
6170,1,3,1,3,1,10,20,0.021,true
6171,1,2,2,3,1,10,20,0.021,true
6172,2,4,1,4,3,19,20,0.043,true
6173,2,3,2,2,3,12,20,0.025,true
6174,2,4,2,4,9,49,20,0.115,true
6175,2,2,3,2,8,49,20,0.114,true
6176,2,3,5,2,3,19,20,0.044,true
6177,2,1,3,1,3,19,20,0.045,true
6178,2,3,5,3,7,43,20,0.106,true
6179,2,4,2,2,9,49,20,0.12,true
6180,2,3,4,3,3,19,20,0.043,true
6181,1,1,2,1,1,10,20,0.021,true
6182,2,2,3,2,1,10,20,0.022,true
6183,2,2,2,2,4,18,20,0.039,true
6184,1,2,2,1,1,10,20,0.021,true
6185,2,3,4,2,8,49,20,0.116,true
6186,1,3,3,3,1,10,20,0.022,true
6187,1,1,2,1,1,10,20,0.021,true
6188,2,3,3,2,3,19,20,0.041,true
6189,2,2,3,2,4,33,20,0.073,true
6190,1,2,3,2,1,10,20,0.02,true
6191,2,3,3,1,3,19,20,0.04,true
6192,1,3,3,2,1,10,20,0.021,true
6193,2,1,4,1,7,43,20,0.095,true
6194,1,3,2,2,1,10,20,0.021,true
6195,2,2,2,2,10,51,20,0.113,true
6196,1,2,3,2,1,10,20,0.021,true
6197,2,2,4,2,8,49,20,0.11,true
6198,2,3,4,2,3,19,20,0.041,true
6199,2,2,3,2,7,43,20,0.095,true
6200,2,2,2,3,2,19,20,0.041,true
6201,1,2,4,2,1,10,20,0.021,true
6202,2,2,3,2,9,49,20,0.11,true
6203,1,3,3,2,1,10,20,0.021,true
6204,2,1,2,2,4,13,20,0.027,true
6205,2,2,4,1,4,33,20,0.074,true
6206,2,4,2,3,6,43,20,0.097,true
6207,2,2,4,2,5,32,20,0.071,true
6208,2,2,5,2,6,43,20,0.096,true
6209,1,3,2,2,1,10,20,0.021,true
6210,2,2,3,2,4,28,20,0.056,true
6211,2,2,3,2,8,35,20,0.078,true
6212,2,2,3,2,4,25,20,0.051,true
6213,2,4,3,4,6,43,20,0.097,true
6214,2,3,5,3,6,43,20,0.103,true
6215,2,3,3,2,6,43,20,0.096,true
6216,2,3,2,4,8,49,20,0.11,true
6217,2,3,4,2,10,42,20,0.093,true
6218,2,3,3,3,8,49,20,0.11,true
6219,2,3,4,3,10,51,20,0.115,true
6220,2,3,3,2,3,19,20,0.041,true
6221,2,4,1,4,4,33,20,0.073,true
6222,1,5,2,5,1,10,20,0.021,true
6223,2,3,2,3,5,33,20,0.075,true
6224,1,2,2,1,1,10,20,0.021,true
6225,2,2,2,3,1,10,20,0.021,true
6226,1,1,2,1,1,10,20,0.02,true
6227,1,3,2,2,1,10,20,0.021,true
6228,2,3,2,2,3,13,20,0.028,true
6229,2,2,3,2,4,33,20,0.075,true
6230,2,2,2,2,4,18,20,0.038,true
6231,1,2,2,1,1,10,20,0.021,true
6232,2,3,3,3,1,10,20,0.021,true
6233,1,1,2,1,1,10,20,0.021,true
6234,1,2,2,2,1,10,20,0.021,true
6235,2,2,4,2,9,49,20,0.113,true
6236,2,3,2,2,5,18,20,0.039,true
6237,2,2,3,1,5,33,20,0.074,true
6238,2,3,3,2,3,19,20,0.041,true
6239,2,2,4,2,7,43,20,0.096,true
6240,1,3,3,1,1,10,20,0.021,true
6241,2,2,2,2,8,49,20,0.112,true
6242,1,2,4,2,1,10,19,0.02,true
6243,2,2,4,2,9,49,19,0.106,true
6244,1,3,2,2,1,10,19,0.019,true
6245,2,2,3,2,9,49,19,0.105,true
6246,1,2,1,3,1,10,19,0.02,true
6247,2,2,3,3,7,24,19,0.05,true
6248,2,1,4,1,3,19,19,0.039,true
6249,1,3,3,2,1,10,19,0.02,true
6250,2,2,3,2,3,14,19,0.028,true
6251,2,3,4,2,7,43,19,0.095,true
6252,1,3,3,1,1,10,19,0.021,true
6253,2,3,3,3,5,33,19,0.071,true
6254,2,2,5,1,3,19,19,0.04,true
6255,1,3,3,2,1,10,19,0.02,true
6256,2,1,2,1,4,23,19,0.046,true
6257,2,2,3,2,8,42,19,0.09,true
6258,2,2,3,2,2,19,19,0.04,true
6259,2,3,3,3,9,49,19,0.105,true
6260,1,1,2,1,1,10,19,0.02,true
6261,1,3,4,2,1,10,19,0.019,true
6262,2,3,3,3,10,51,19,0.11,true
6263,1,1,2,1,1,10,19,0.02,true
6264,2,2,3,2,3,18,19,0.038,true
6265,2,3,3,2,4,33,19,0.071,true
6266,2,2,3,2,4,34,19,0.07,true
6267,1,2,2,1,1,10,19,0.02,true
6268,2,3,3,3,1,10,19,0.019,true
6269,1,1,2,1,1,10,19,0.02,true
6270,1,2,2,2,1,10,19,0.02,true
6271,2,2,4,2,9,49,19,0.106,true
6272,2,3,2,2,5,18,19,0.038,true
6273,2,2,3,1,5,33,19,0.071,true
6274,1,3,2,2,1,10,19,0.02,true
6275,2,2,4,2,9,49,19,0.105,true
6276,1,3,3,1,1,10,19,0.019,true
6277,2,2,2,2,8,49,19,0.106,true
6278,2,2,3,3,4,18,19,0.035,true
6279,2,1,4,2,3,19,19,0.04,true
6280,1,3,3,1,1,10,19,0.02,true
6281,2,3,2,3,8,49,19,0.106,true
6282,1,3,2,3,1,10,19,0.019,true
6283,2,2,3,2,9,49,19,0.106,true
6284,1,3,3,2,1,10,19,0.02,true
6285,2,1,3,1,5,21,19,0.042,true
6286,2,2,3,2,8,35,19,0.076,true
6287,1,2,4,1,1,10,19,0.02,true
6288,1,3,3,3,1,10,19,0.019,true
6289,2,2,5,2,4,33,19,0.072,true
6290,2,2,5,2,5,33,19,0.074,true
6291,1,3,3,2,1,10,19,0.021,true
6292,2,2,2,3,4,13,19,0.027,true
6293,2,3,4,2,10,51,19,0.116,true
6294,2,3,2,3,5,33,19,0.071,true
6295,2,3,3,3,7,43,19,0.093,true
6296,2,2,4,2,7,40,19,0.086,true
6297,2,3,2,3,6,43,19,0.091,true
6298,2,3,2,4,8,49,19,0.105,true
6299,2,2,3,3,5,24,19,0.051,true
6300,2,3,2,4,8,49,19,0.105,true
6301,2,2,4,2,3,24,19,0.046,true
6302,2,4,4,3,9,49,19,0.106,true
6303,2,3,2,3,6,43,19,0.093,true
6304,2,2,4,2,3,19,19,0.04,true
6305,2,2,3,2,3,19,19,0.04,true
6306,2,2,4,2,10,51,19,0.111,true
6307,1,3,3,2,1,10,19,0.021,true
6308,2,2,3,2,4,33,19,0.07,true
6309,2,2,2,2,4,18,19,0.035,true
6310,2,2,3,1,3,19,19,0.039,true
6311,2,4,2,3,8,49,19,0.106,true
6312,2,3,3,2,8,49,19,0.105,true
6313,1,1,2,1,1,10,19,0.02,true
6314,2,2,2,2,1,10,19,0.019,true
6315,1,2,2,2,1,10,19,0.019,true
6316,2,1,3,1,3,19,19,0.04,true
6317,2,4,3,3,8,49,19,0.106,true
6318,2,3,2,1,5,23,19,0.046,true
6319,2,2,4,2,10,51,19,0.109,true
6320,1,3,3,2,1,10,19,0.019,true
6321,2,3,4,2,6,43,19,0.096,true
6322,1,2,3,2,1,10,19,0.021,true
6323,2,3,4,2,2,19,19,0.041,true
6324,1,2,4,1,1,10,19,0.019,true
6325,2,2,3,3,6,28,19,0.061,true
6326,2,2,5,1,4,19,19,0.039,true
6327,1,2,3,2,1,10,19,0.02,true
6328,2,1,2,2,2,19,19,0.041,true
6329,2,1,3,2,4,17,19,0.034,true
6330,2,2,3,2,9,46,19,0.099,true
6331,2,2,3,2,5,28,19,0.058,true
6332,1,3,3,2,1,10,19,0.021,true
6333,2,3,2,4,6,43,19,0.092,true
6334,1,3,2,2,1,10,19,0.02,true
6335,2,2,3,2,8,42,19,0.091,true
6336,1,3,3,2,1,10,19,0.019,true
6337,2,2,3,1,3,15,19,0.031,true
6338,2,2,3,3,7,28,19,0.06,true
6339,1,3,4,1,1,10,19,0.021,true
6340,1,2,3,2,1,10,19,0.019,true
6341,2,2,4,2,10,51,19,0.112,true
6342,2,2,4,2,3,19,19,0.04,true
6343,1,3,3,1,1,10,19,0.02,true
6344,2,1,2,1,3,12,19,0.024,true
6345,2,3,4,3,10,51,19,0.111,true
6346,2,3,4,2,6,43,19,0.092,true
6347,1,2,3,2,1,10,19,0.019,true
6348,2,2,4,2,2,19,19,0.041,true
6349,2,1,4,1,8,49,19,0.105,true
6350,2,4,2,3,6,43,19,0.092,true
6351,2,2,3,2,6,34,19,0.072,true
6352,2,1,4,1,3,19,19,0.04,true
6353,1,3,3,2,1,10,19,0.02,true
6354,2,2,2,2,4,25,19,0.053,true
6355,2,2,3,2,8,42,19,0.092,true
6356,1,3,3,2,1,10,19,0.02,true
6357,2,2,3,1,3,15,19,0.031,true
6358,2,2,3,3,7,28,19,0.06,true
6359,1,3,4,1,1,10,19,0.02,true
6360,1,2,3,2,1,10,19,0.02,true
6361,2,2,3,2,9,49,19,0.109,true
6362,1,2,3,2,1,10,19,0.021,true
6363,1,3,3,1,1,10,19,0.02,true
6364,2,1,2,1,3,12,19,0.024,true
6365,2,3,4,3,10,51,19,0.113,true
6366,2,3,4,2,6,43,18,0.092,true
6367,1,2,3,2,1,10,18,0.019,true
6368,2,2,3,2,9,49,18,0.101,true
6369,2,2,3,2,1,10,18,0.018,true
6370,2,2,2,2,3,19,18,0.037,true
6371,2,3,4,2,6,43,18,0.089,true
6372,1,2,3,2,1,10,18,0.019,true
6373,2,2,4,2,2,19,18,0.038,true
6374,2,3,5,2,6,43,18,0.088,true
6375,1,3,3,2,1,10,18,0.019,true
6376,2,3,2,4,7,43,18,0.087,true
6377,2,1,3,1,3,19,18,0.038,true
6378,2,2,4,2,8,46,18,0.093,true
6379,2,2,2,2,2,12,18,0.023,true
6380,2,2,4,2,10,51,18,0.106,true
6381,1,1,2,1,1,10,18,0.02,true
6382,1,1,2,2,1,10,18,0.018,true
6383,2,3,4,2,4,24,18,0.049,true
6384,2,3,3,2,10,51,18,0.107,true
6385,2,2,2,2,5,33,18,0.067,true
6386,1,2,3,2,1,10,18,0.019,true
6387,1,1,3,1,1,10,18,0.019,true
6388,2,2,5,1,6,43,18,0.088,true
6389,2,3,4,3,3,19,18,0.038,true
6390,2,3,3,3,6,43,18,0.088,true
6391,1,2,3,2,1,10,18,0.019,true
6392,1,2,3,1,1,10,18,0.019,true
6393,1,3,2,2,1,10,18,0.019,true
6394,2,3,3,3,7,43,18,0.089,true
6395,2,2,3,2,4,18,18,0.033,true
6396,2,2,4,2,2,19,18,0.038,true
6397,1,3,3,2,1,10,18,0.019,true
6398,1,2,3,2,1,10,18,0.019,true
6399,1,2,2,2,1,10,18,0.02,true
6400,1,1,2,1,1,10,18,0.019,true
6401,1,2,3,3,1,10,18,0.019,true
6402,2,3,3,1,3,19,18,0.038,true
6403,2,3,3,3,8,49,18,0.106,true
6404,2,2,5,2,8,49,18,0.104,true
6405,2,2,5,2,10,51,18,0.104,true
6406,2,2,1,2,9,49,18,0.101,true
6407,2,2,4,2,7,40,18,0.082,true
6408,2,3,2,3,10,51,18,0.105,true
6409,2,2,2,3,10,51,18,0.105,true
6410,2,2,5,2,4,33,18,0.067,true
6411,2,1,3,1,5,33,18,0.067,true
6412,1,1,3,2,1,10,18,0.018,true
6413,1,3,2,1,1,10,18,0.018,true
6414,2,3,4,3,3,19,18,0.039,true
6415,2,3,2,3,8,49,18,0.101,true
6416,2,2,3,2,7,43,18,0.088,true
6417,2,2,5,2,9,49,18,0.1,true
6418,2,3,3,2,3,19,18,0.038,true
6419,2,4,2,4,10,51,18,0.105,true
6420,1,1,2,1,1,10,18,0.02,true
6421,2,3,1,4,9,49,18,0.101,true
6422,2,2,2,2,5,33,18,0.067,true
